index	sentence1	sentence2	label
2516	取得慢性病门诊医疗补助资格的市内居住人员，预[MASK]外[MASK]两个月以上的，怎[MASK]开足[MASK][MASK]期间[MASK]药[MASK]	取得慢性病门诊医疗补助资格的市内居住人员，预计两个月以上的，应在之前到指定医保经办机构办理补助病种门诊医疗的备案手续，经指定医保经办机构同意，可提前开足用药，也可在目的地的医疗机构临时门诊就医，归来后凭有效票据按规定报销。	0
2517	取得慢性病门诊医疗[MASK]助资[MASK][MASK]市内居住人员，预计外[MASK]两个月[MASK][MASK][MASK]，怎[MASK][MASK]足[MASK][MASK]期间用药[MASK]	慢性病门诊[MASK][MASK]的市内居住人员，预计[MASK][MASK]两个月以上的，应在[MASK][MASK]之前到指定医保经办机构办理[MASK][MASK]期间[MASK][MASK]病种门诊的备案手续，经指定医保经办机构同意，可提前开足[MASK][MASK]期间用药，也可在[MASK][MASK]目的地的机构临时门诊就医，[MASK][MASK]归来后凭有效票据按规定报销。	0
2518	取得慢性病门诊[MASK]疗补助资格的市内居住人员，预计外出两个月以上的，[MASK][MASK]开足外出期间用药[MASK]	取得慢性病门诊医疗补助资格的市内居住人员，预计外出两个月以上的，应在外出之前到指定医保经办机构办理外出期间补助病种门诊医疗的备案手续，经指定医保经办机构同意，可提前开足外出期间用药，也可在外出目的地的医疗机构临时门诊就医，外出归来后凭有效票据按规定报销。	0
2519	取得慢[MASK]病门诊医[MASK]补助资格的市内居住人员，预计外出两个月以上的，[MASK]样开足外出期间用药？	取得慢性病门诊医疗补助资格的市内居住人员，预计外出两个月以上的，应在外出之前到指定医保经办机构办理外出期间补助病种门诊医疗的备案手续，经指定医保经办机构同意，可提前开足外出期间用药，也可在外出目的地的医疗机构临时门诊就医，外出归来后凭有效票据按规定报销。	0
2520	取得慢性病门诊[MASK]疗补助资[MASK]的市内居住人员，预[MASK]外出两个[MASK]以上的，怎[MASK]开足外出期间用药[MASK]	取得慢性病门诊医疗补助资格的市内居住人员，预计外出两个月以上的，应在外出之前到指定医保经办机构办理外出期间补助病种门诊医疗的备案手续，经指定医保经办机构同意，可提前开足外出期间用药，也可在外出目的地的医疗机构临时门诊就医，外出归来后凭有效票据按规定报销。	0
2521	样门资诊外月个病用慢药怎居补，预内助？的的住人出外得期员格，间计足出医开市取两疗性上以	理，门也市票的有保间办格指构预期资在外出备补诊门内时疗种医的提两意月机期出办开就应的慢上报，人同，在外销机的住计来指取疗地，规到前定效定构，外以可诊药按员可前办外个，出。后经助性保目定机手间构之诊病出补外出经用出凭得医病临医医据外居案归医续经足的门助疗医	1
2522	理机构手指经办备办续定保种案	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2523	构手定保种案指备机办续理经办	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2524	种机构办理定保备案经经办手续	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2525	指定备案种经经办保手续机办理	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2526	机构经办指定备案种办理前到保	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2527	保定手理续办指经办构案种备经	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2528	经构定指理办机前到案办种保备	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2529	定保机之办指备前种办到构经理	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2530	指定手备案办理种到保经办机构	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2531	经办保机构办理之前指定种备到	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2532	保办前经到理构机种在定指办之	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2533	保备案经手续经办机构指定理种	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2534	办指续机经办种手保构经理案备	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2535	经续经备种手办保定理案指机办	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2536	办定保办构前到指种经在之理机	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2537	续构机案种经指备理办保办手定	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2538	指办前保备理经种机之构到办定	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2539	机指手种续经办经构备理办案保	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2540	保备案指定种手经办机构到办理	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2541	指手构理定种续办机保办经备案	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2542	理种经办指手续备构保机经案定	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2543	经办理备案种构经办保手续指定	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2544	备到机办经保种构理指定前之办	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2545	机种理经保手续备办构指定经案	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2546	指定手续备案经经办机构保理种	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2547	指定经办办理到之前在应机构保	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2548	经办应保机构指定之前办理到在	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2549	指定经案机续理备保构办经种手	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2550	办办种构案机到指保定理备手经	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2551	定保经种机构备案经办手续办理	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2552	经备机案手构办经理种续保定指	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2553	机保指手理定到种办案经办构备	应在之前到指定保经办机构办理种备案手续经指定保经办机构同意可提前也可在目地机构临时就归来后凭有效票据按规定报销。	1
2554	取[MASK]慢性病[MASK]诊医疗补助资格[MASK]市内居住人员，预计外出[MASK]个[MASK]以上的，怎样开足外出期[MASK]用药[MASK]	本市行政区域内的各级党政群机关、事业单位、城镇各类企业和民办非企业单位（统称用人单位），均属我市城镇职工基本医疗保险制度的覆盖范围。	1
2555	[MASK]得慢性病门诊医疗补[MASK][MASK]格的市[MASK]居[MASK]人员，预计外出两[MASK][MASK]以上的，[MASK][MASK]开足外出期间用药？	用人单位的退休人员随本单位在职职工一起参加基本医疗保险,本人不缴纳基本医疗保险费。	1
2556	取得慢[MASK]病门[MASK]医疗补助资[MASK]的市内居住人员，预[MASK][MASK]出两个月以上的，怎样开足外出期间用药？	参保人员在定点医疗机构住院发生的医疗费，按照四川省基本医疗保险 “三个目录”的规定划分为甲、乙、丙三类。甲类住院费直接纳入医保基金支付范围按规定比例支付，乙类住院费先由本人负担15％后再纳入医保基金支付范围按规定比例支付，丙类住院费（即基本医疗保险“三个目录”范围外的费用）全部由个人负担。	1
2557	取得慢[MASK]病门诊医疗补助[MASK]格的市内居[MASK]人员，预计外[MASK]两[MASK]月以上[MASK]，[MASK][MASK]开足外出期间[MASK]药？	起付线标准：三级医院700元，二级医院400元，一级及其以下医疗机构200元（其中，社区卫生服务机构和乡镇卫生院为150元）。50岁以上人员降低100元；统筹年度内多次住院的依次递减100元；传染病患者在市第四人民医院住院的按一级医院的起付线标准执行。起付线降低或递减后低于100元的按100元计算（社区卫生服务机构和乡镇卫生院降低或递减后低于50元的按50元计算）	1
2558	[MASK][MASK][MASK]性病门诊医疗补助资格的[MASK]内居住人员，[MASK][MASK]外出两个月以上的，[MASK]样开足外出期[MASK][MASK]药？	职工退休时, 缴费不满规定年限，又不愿意补缴不足年限医保费的,其城镇职工基本医疗保险参保关系自退休时终止，退休后不再享受医保待遇。	1
